id,city,hour,is_workday,weather,temp_1,temp_2,wind,y
7350,0,12,1,2,18.6,19.3,0,80
7351,0,5,1,3,20.1,19.9,1,6
7352,0,9,1,1,21.0,22.9,1,76
7353,1,17,1,2,20.0,21.8,2,181
7354,0,14,1,1,11.1,11.3,3,43
7355,1,6,1,3,19.7,21.5,1,7
7356,1,14,1,1,24.1,26.1,0,57
7357,1,16,1,1,16.5,17.1,0,88
7358,1,17,1,3,23.3,25.3,1,160
7359,0,6,1,1,9.4,8.5,0,36
7360,0,19,1,1,7.7,3.7,2,73
7361,0,15,0,1,33.8,35.4,2,102
7362,1,20,1,2,6.4,3.3,1,26
7363,1,7,0,1,10.9,11.1,1,44
7364,1,7,0,1,22.3,23.2,1,17
7365,1,22,1,1,25.2,27.3,1,54
7366,0,21,1,1,30.4,34.9,1,79
7367,0,16,1,1,25.6,26.8,3,92
7368,1,6,0,1,29.9,33.3,1,7
7369,1,10,1,2,21.9,21.8,2,36
7370,1,22,0,1,12.4,12.7,0,42
7371,1,15,1,1,10.0,10.1,2,22
7372,0,0,0,1,6.5,3.4,2,23
7373,0,16,1,3,27.1,29.3,4,56
7374,0,10,0,1,16.6,17.2,1,107
7375,0,10,1,1,5.7,4.6,0,40
7376,0,12,1,1,28.0,28.3,2,81
7377,0,3,0,1,1.7,-1.7,1,1
7378,0,16,1,1,26.8,28.0,2,119
7379,1,8,1,2,11.8,12.1,0,122
7380,1,9,0,1,15.1,15.6,2,57
7381,0,20,0,1,14.8,15.2,1,49
7382,0,2,0,1,9.0,8.1,0,9
7383,0,6,0,1,7.6,6.6,0,14
7384,1,14,1,2,6.2,4.1,1,24
7385,0,20,0,1,30.2,34.7,2,79
7386,0,2,1,1,1.9,1.6,0,1
7387,1,18,1,2,27.3,31.5,1,123
7388,0,21,1,2,6.5,3.5,2,31
7389,0,2,1,2,17.6,18.2,2,0
7390,1,5,1,1,-1.0,-7.6,2,0
7391,1,18,1,1,19.1,19.8,3,153
7392,1,4,1,1,11.6,11.9,0,1
7393,1,19,1,1,12.8,13.1,1,62
7394,1,2,1,1,3.8,1.6,1,1
7395,0,19,0,2,21.9,22.8,2,90
7396,1,22,1,1,15.9,16.4,0,31
7397,1,2,1,1,-3.3,-8.0,1,0
7398,0,2,0,1,23.1,23.1,0,21
7399,0,11,0,2,25.8,29.0,0,111
7400,1,20,1,1,21.1,22.0,2,60
7401,1,21,1,1,10.6,10.8,1,43
7402,1,22,1,1,17.5,18.1,1,45
7403,0,14,0,1,20.6,23.4,4,127
7404,0,7,1,3,19.9,21.7,1,122
7405,1,18,0,1,9.9,10.0,1,53
7406,0,22,1,1,11.7,12.0,1,39
7407,0,5,0,1,3.0,0.7,0,0
7408,0,17,1,1,25.5,26.7,4,218
7409,0,2,0,1,3.7,3.5,0,10
7410,1,17,0,2,26.0,27.2,2,103
7411,1,10,1,1,8.8,6.9,1,36
7412,0,2,0,3,22.3,23.2,1,21
7413,0,4,1,2,16.2,16.8,3,2
7414,0,12,1,2,24.5,26.5,3,85
7415,1,13,0,1,9.3,8.4,0,87
7416,0,16,0,1,24.0,26.0,2,178
7417,1,21,1,1,13.4,13.8,2,43
7418,1,16,1,1,26.7,29.9,1,85
7419,1,13,0,2,1.0,-2.5,1,27
7420,0,7,0,3,11.6,11.9,3,5
7421,1,8,0,1,21.7,23.6,1,26
7422,1,0,1,1,4.7,3.5,0,11
7423,1,20,0,1,9.0,7.1,1,9
7424,1,13,0,1,28.0,30.3,0,98
7425,0,1,1,2,13.6,14.0,0,5
7426,0,13,0,1,25.0,26.1,1,179
7427,1,6,1,1,17.9,18.6,0,36
7428,1,20,0,1,27.7,31.0,2,78
7429,1,12,1,1,18.4,19.1,4,37
7430,1,0,1,2,17.8,18.4,2,6
7431,1,22,0,1,22.6,25.5,2,57
7432,0,8,1,2,17.4,18.0,1,187
7433,1,10,1,2,21.9,21.8,1,48
7434,0,20,1,1,5.6,2.5,2,68
7435,1,21,1,1,22.7,24.7,2,47
7436,0,16,1,1,32.5,35.1,2,106
7437,0,1,1,2,5.2,4.0,0,2
7438,1,12,1,1,14.6,15.0,3,48
7439,1,22,1,1,3.3,3.0,0,12
7440,0,1,1,2,24.2,26.2,0,14
7441,1,6,1,2,21.4,20.3,0,33
7442,1,7,0,1,22.7,24.7,1,12
7443,1,7,0,2,3.9,1.7,0,5
7444,1,18,1,1,26.6,26.8,3,157
7445,0,11,1,1,16.1,16.7,1,55
7446,0,5,1,1,25.3,28.4,0,8
7447,1,1,0,2,8.6,6.7,1,21
7448,1,22,0,1,25.1,27.2,0,34
7449,0,19,0,1,8.7,6.8,1,53
7450,1,2,1,3,15.8,16.3,3,1
7451,0,15,1,1,30.6,32.1,2,80
7452,0,9,1,1,1.6,-0.8,0,55
7453,1,1,1,1,26.3,30.5,0,10
7454,1,5,1,3,10.0,10.1,2,1
7455,0,5,0,2,13.2,13.5,2,0
7456,0,16,1,2,25.9,28.1,2,119
7457,1,23,1,3,1.3,-3.1,1,4
7458,0,14,1,2,22.5,24.4,1,46
7459,1,21,1,1,30.7,34.2,1,48
7460,0,7,1,1,24.6,26.7,0,96
7461,1,6,1,2,13.2,13.5,2,24
7462,0,0,1,3,19.6,20.3,2,10
7463,0,12,1,1,10.3,10.5,2,49
7464,0,8,1,3,14.9,15.3,0,136
7465,1,0,1,1,20.0,24.8,0,14
7466,0,21,1,3,20.1,24.9,1,60
7467,0,2,1,1,26.1,30.3,0,1
7468,1,8,1,1,2.5,-1.8,2,71
7469,0,2,0,1,11.0,11.2,1,33
7470,1,7,1,1,-2.0,-5.6,1,28
7471,0,11,1,1,7.4,4.4,2,39
7472,0,6,1,1,10.0,10.1,0,45
7473,0,15,0,1,27.0,30.2,2,113
7474,0,16,1,1,25.3,27.5,1,101
7475,0,8,1,2,22.6,23.6,1,115
7476,1,7,1,2,13.5,13.9,1,70
7477,0,5,1,1,22.8,23.8,1,10
7478,1,6,1,1,0.9,-3.6,2,9
7479,1,11,1,2,3.2,-1.1,1,15
7480,1,5,1,2,9.1,8.2,0,6
7481,1,22,1,1,25.2,27.3,1,45
7482,0,11,0,1,18.7,19.4,0,105
7483,1,13,1,2,12.6,12.9,2,45
7484,0,2,1,3,8.7,5.8,2,1
7485,1,14,1,1,32.6,39.2,2,38
7486,0,12,1,1,20.5,24.3,2,62
7487,1,6,1,1,6.5,4.5,1,27
7488,1,3,0,1,20.4,24.2,0,10
7489,1,2,1,1,9.2,7.3,1,0
7490,0,3,1,1,4.1,3.9,0,0
7491,0,14,1,1,23.3,25.3,2,73
7492,1,18,1,1,-0.2,-3.7,1,48
7493,0,8,0,3,11.2,11.4,1,17
7494,0,9,1,2,16.8,17.4,0,86
7495,1,6,1,1,2.4,2.1,0,26
7496,1,8,0,2,23.2,24.2,1,30
7497,0,19,1,1,24.9,27.0,1,163
7498,0,21,1,1,11.9,12.2,4,50
7499,0,18,0,1,33.5,35.1,3,94
7500,0,6,1,2,20.5,20.3,0,48
7501,0,6,1,3,17.9,18.6,0,34
7502,1,0,1,1,18.0,18.7,3,6
7503,1,12,0,1,26.9,29.1,1,122
7504,1,2,1,1,25.2,28.3,1,0
7505,0,7,1,3,18.1,18.8,0,82
7506,0,2,1,1,8.9,9.0,0,1
7507,0,2,0,2,11.0,11.2,0,19
7508,0,0,1,2,18.2,18.9,1,5
7509,0,23,1,1,0.1,-4.4,1,16
7510,1,14,0,2,9.3,7.4,1,63
7511,1,21,1,1,10.8,11.0,0,48
7512,1,17,1,1,30.2,29.7,1,138
7513,1,10,1,1,4.2,-1.0,3,20
7514,0,13,1,1,30.4,34.9,3,60
7515,0,14,1,2,9.2,7.3,1,54
7516,1,22,1,1,21.7,24.6,2,45
7517,1,5,1,1,20.0,23.8,1,9
7518,1,12,0,2,11.4,11.7,1,69
7519,1,15,1,1,5.2,2.0,2,19
7520,1,7,0,1,13.3,13.7,0,34
7521,0,2,1,1,2.6,-0.7,1,0
7522,0,22,1,1,19.6,20.3,2,20
7523,0,23,1,2,23.3,24.3,1,37
7524,1,7,1,2,13.5,13.9,0,46
7525,0,21,1,1,15.0,15.5,0,47
7526,0,22,0,1,-1.1,-5.7,1,6
7527,1,1,1,1,-3.7,-9.4,2,2
7528,1,22,0,1,20.3,21.1,1,36
7529,1,20,1,1,24.5,26.6,0,91
7530,1,23,1,3,7.9,6.9,0,8
7531,1,1,1,1,15.2,15.7,2,9
7532,1,17,1,1,25.4,26.6,2,141
7533,0,15,1,1,8.6,8.7,0,39
7534,1,1,0,1,8.9,9.0,0,13
7535,1,13,1,2,5.2,3.0,0,39
7536,0,1,1,2,19.2,19.9,3,6
7537,0,2,0,1,3.8,-1.5,2,10
7538,1,3,1,1,2.0,1.7,0,1
7539,1,20,1,1,13.0,13.3,1,61
7540,0,4,1,1,15.0,15.5,4,2
7541,0,9,1,2,12.8,13.1,2,98
7542,0,22,1,2,16.0,16.5,2,45
7543,1,13,0,2,23.7,25.7,0,110
7544,1,8,1,1,19.7,20.5,0,129
7545,0,18,1,1,16.0,16.6,3,166
7546,1,17,1,1,3.9,3.7,0,60
7547,1,2,1,1,18.4,19.1,0,0
7548,1,21,0,1,24.3,26.3,1,50
7549,1,15,1,1,29.2,32.6,0,66
7550,1,6,1,2,19.7,19.5,1,34
7551,0,15,1,1,12.4,12.7,4,32
7552,0,15,1,1,15.9,16.5,1,117
7553,1,17,1,2,6.9,2.9,3,67
7554,0,12,1,2,27.3,28.5,1,85
7555,0,6,1,2,9.4,6.5,2,33
7556,0,4,0,1,21.4,22.3,0,2
7557,1,0,1,1,14.3,14.7,0,5
7558,1,6,1,1,18.1,18.8,1,30
7559,1,23,1,3,21.4,18.3,0,7
7560,0,2,1,2,13.1,13.5,2,0
7561,0,18,0,1,20.7,23.6,2,79
7562,0,11,0,1,16.4,17.0,2,139
7563,1,10,1,1,0.5,-4.0,1,16
7564,0,14,1,1,36.0,38.8,2,54
7565,1,22,1,2,7.8,5.8,1,10
7566,0,23,1,2,20.9,21.8,2,41
7567,1,10,0,2,12.5,12.8,0,68
7568,1,2,1,1,3.1,2.8,0,3
7569,1,21,1,2,14.0,14.4,2,27
7570,0,9,1,2,20.2,21.0,0,84
7571,1,15,1,1,27.0,28.2,0,63
7572,0,11,1,1,27.5,30.8,0,56
7573,1,23,1,1,24.8,27.9,0,26
7574,1,13,0,3,3.0,-3.3,4,9
7575,0,22,0,1,30.1,35.6,2,127
7576,0,6,0,1,15.3,15.8,2,7
7577,0,20,1,1,26.9,30.1,1,132
7578,0,12,0,2,5.7,0.6,5,50
7579,1,14,0,2,17.2,17.8,4,111
7580,0,22,1,1,18.1,18.8,0,53
7581,1,11,0,1,6.4,6.3,0,37
7582,0,4,1,2,5.6,2.5,2,3
7583,0,2,1,2,15.1,15.6,0,1
7584,0,7,1,1,8.2,8.2,0,98
7585,1,0,1,1,8.4,8.5,0,3
7586,0,3,1,1,-0.2,-3.7,0,0
7587,1,21,0,1,7.0,7.0,0,35
7588,0,5,1,2,4.2,2.0,0,5
7589,0,13,1,1,12.7,13.0,2,104
7590,0,15,1,1,20.7,25.5,0,66
7591,0,7,1,2,9.4,9.5,2,74
7592,1,17,1,1,29.1,36.5,0,153
7593,1,11,1,3,17.1,17.7,3,26
7594,1,19,1,1,31.6,34.1,2,101
7595,0,5,1,1,15.8,16.3,0,6
7596,0,3,1,2,16.0,16.6,1,1
7597,1,21,0,1,23.3,24.3,0,42
7598,0,2,1,1,20.7,21.6,1,0
7599,1,18,0,1,1.9,-1.5,1,20
7600,0,9,1,2,17.5,18.1,1,88
7601,0,14,1,1,10.0,10.1,1,49
7602,0,7,1,2,22.5,22.4,1,124
7603,0,15,1,1,29.1,33.4,1,65
7604,1,3,1,1,3.0,0.7,0,2
7605,1,1,0,2,6.1,4.0,1,6
7606,0,14,1,1,12.7,13.0,2,34
7607,1,13,0,1,33.9,34.6,1,88
7608,1,11,0,1,29.0,32.3,0,110
7609,0,2,0,2,12.5,12.8,0,10
7610,1,3,0,2,7.2,6.2,0,1
7611,0,19,1,1,5.7,3.6,1,100
7612,0,5,1,2,20.6,22.4,1,9
7613,1,11,1,2,26.4,28.6,0,36
7614,0,1,1,1,23.3,24.3,1,5
7615,0,3,1,2,3.7,0.4,1,0
7616,1,2,0,1,16.6,17.2,0,12
7617,0,16,1,1,23.3,25.3,2,125
7618,0,1,1,2,28.1,31.4,1,4
7619,1,10,1,1,25.1,27.2,1,42
7620,1,2,1,1,17.5,18.1,0,1
7621,1,14,1,3,20.0,22.8,0,51
7622,1,9,0,1,15.0,15.5,0,65
7623,1,5,0,2,18.4,19.1,0,1
7624,0,1,1,1,7.1,4.1,2,5
7625,0,1,1,1,22.3,24.2,0,5
7626,0,0,1,1,19.9,21.7,0,11
7627,1,23,1,3,17.3,17.9,0,16
7628,0,2,1,2,22.6,22.6,0,4
7629,1,22,1,1,30.8,41.3,1,44
7630,1,8,0,1,12.6,12.9,2,90
7631,1,10,1,1,27.2,30.4,2,40
7632,0,17,0,1,22.1,25.0,1,164
7633,0,18,0,1,4.5,-1.7,4,20
7634,1,7,1,1,-1.8,-2.4,0,26
7635,0,10,1,1,26.0,29.2,0,59
7636,0,7,0,1,3.9,-1.3,3,5
7637,0,5,0,1,8.5,8.5,0,0
7638,0,0,1,1,17.2,17.8,0,9
7639,1,8,0,1,6.6,5.5,0,13
7640,0,7,1,1,16.0,16.6,3,140
7641,1,13,1,2,27.0,29.2,3,61
7642,1,11,1,1,4.2,0.0,2,17
7643,0,19,1,1,8.5,6.5,1,66
7644,0,3,1,1,25.8,30.0,0,2
7645,0,16,1,3,27.3,29.5,2,117
7646,0,5,1,1,22.8,23.8,1,9
7647,1,1,1,1,8.5,6.6,1,3
7648,0,15,1,1,28.2,30.5,2,67
7649,1,13,0,1,-4.4,-5.2,0,25
7650,0,2,0,1,16.0,16.6,0,22
7651,0,22,1,1,30.1,36.6,1,56
7652,0,19,1,3,3.7,1.4,0,40
7653,0,5,1,2,23.5,25.5,1,10
7654,0,14,0,1,28.2,29.5,2,73
7655,1,6,0,3,11.3,11.5,2,3
7656,1,0,1,1,3.0,2.7,0,4
7657,1,20,1,1,30.1,32.6,1,92
7658,0,17,1,1,15.7,16.2,3,166
7659,1,23,1,2,18.1,18.8,2,17
7660,1,5,1,1,24.7,27.8,0,7
7661,1,14,0,1,7.9,4.9,2,36
7662,0,10,0,1,21.1,25.0,2,102
7663,0,19,0,2,23.4,25.4,3,85
7664,1,12,1,1,32.7,39.3,0,50
7665,0,0,0,1,7.3,6.3,0,30
7666,0,23,1,1,20.4,23.2,2,46
7667,0,9,1,2,17.5,18.1,0,98
7668,0,17,0,2,7.9,6.9,0,81
7669,0,22,1,2,8.7,7.8,0,19
7670,0,20,1,1,23.7,25.7,3,113
7671,1,12,0,1,29.2,33.6,2,114
7672,1,1,0,1,27.7,30.0,0,27
7673,0,9,1,2,1.5,-1.9,1,56
7674,1,21,1,3,16.9,17.5,2,36
7675,0,12,1,2,10.9,11.1,2,61
7676,0,6,1,2,14.6,15.0,2,37
7677,1,9,0,2,7.5,6.5,0,26
7678,0,3,0,1,16.2,16.8,0,12
7679,1,2,1,1,13.1,13.5,1,3
7680,1,7,1,1,19.9,19.7,1,84
7681,0,18,1,1,15.4,15.9,1,213
7682,0,6,1,1,2.4,-1.9,2,12
7683,1,11,1,1,17.4,18.0,2,37
7684,0,5,1,1,5.5,1.3,2,4
7685,0,8,1,1,3.2,2.9,0,162
7686,0,9,1,3,20.2,23.0,3,90
7687,0,11,1,2,21.3,25.2,1,56
7688,1,14,1,2,20.9,24.8,1,50
7689,0,15,0,1,5.4,0.2,4,42
7690,1,0,1,1,17.9,18.6,3,15
7691,1,3,0,1,7.5,5.5,1,6
7692,0,10,1,1,6.9,3.9,2,35
7693,1,0,1,1,13.6,14.0,0,15
7694,0,23,1,1,27.4,30.7,0,33
7695,0,11,1,2,23.8,25.8,5,38
7696,1,16,1,1,14.2,14.6,0,79
7697,0,1,1,1,6.1,2.0,2,1
7698,1,3,1,1,2.8,0.5,0,0
7699,1,15,0,3,24.3,26.3,3,107
7700,0,18,0,2,23.3,25.3,3,110
7701,1,15,1,2,4.7,1.5,2,27
7702,0,19,0,1,27.0,27.2,1,118
7703,1,14,0,3,3.1,-3.2,4,8
7704,1,22,0,2,10.0,10.1,0,19
7705,1,13,1,1,14.0,14.4,4,33
7706,1,19,1,2,8.0,4.0,2,40
7707,0,2,0,1,17.4,18.0,0,17
7708,1,22,1,2,5.8,3.7,1,31
7709,0,10,0,1,34.5,41.2,0,80
7710,1,14,1,1,15.0,15.5,3,32
7711,0,14,1,1,21.1,24.0,0,61
7712,0,20,0,3,11.6,11.9,4,13
7713,0,23,0,1,1.0,-3.4,2,11
7714,0,10,1,2,23.3,24.3,1,45
7715,0,15,0,3,18.7,19.4,2,130
7716,1,10,1,1,27.2,30.5,1,39
7717,0,10,1,3,24.4,26.4,5,40
7718,1,7,1,1,21.8,23.7,2,103
7719,1,18,0,2,17.5,18.1,1,43
7720,0,5,1,1,15.3,15.8,0,11
7721,0,8,1,1,25.4,29.6,0,187
7722,0,15,1,1,21.8,24.7,2,79
7723,0,8,0,1,18.0,18.7,1,51
7724,0,16,1,1,18.9,19.6,2,91
7725,0,18,1,1,20.3,23.1,2,180
7726,0,10,1,2,2.6,-1.7,2,24
7727,1,20,1,1,22.1,22.0,1,75
7728,0,21,1,2,8.8,7.9,0,43
7729,0,17,1,1,13.8,14.2,4,117
7730,0,6,0,2,-1.1,-7.7,2,1
7731,1,8,1,1,-1.2,-5.8,1,66
7732,0,20,1,2,11.1,11.3,1,68
7733,0,15,1,1,15.1,15.6,2,136
7734,0,18,1,2,27.9,31.2,1,207
7735,0,13,0,1,26.8,28.0,2,66
7736,0,4,1,1,9.2,8.3,0,0
7737,1,9,1,2,9.4,7.5,1,55
7738,0,12,0,1,5.8,0.7,5,36
7739,1,19,1,1,5.5,3.3,1,43
7740,0,6,0,2,10.7,10.9,2,4
7741,0,19,1,1,21.0,24.9,0,122
7742,0,1,0,1,15.4,15.9,0,22
7743,1,17,1,1,-1.3,-7.9,3,48
7744,1,9,0,1,20.7,24.5,2,67
7745,0,10,1,1,11.7,12.0,1,37
7746,1,14,1,2,21.7,24.6,1,47
7747,1,21,0,1,3.8,0.6,1,16
7748,0,12,1,1,8.1,6.1,0,61
7749,1,21,0,2,10.6,10.8,1,10
7750,1,7,1,1,25.9,29.1,1,91
7751,1,14,1,1,25.3,26.5,0,195
7752,0,21,0,2,12.8,13.1,2,24
7753,0,3,0,1,14.3,14.7,0,8
7754,1,8,1,2,27.8,32.1,1,123
7755,1,4,1,1,3.4,1.1,0,0
7756,0,22,1,1,24.5,26.6,0,54
7757,0,17,1,2,22.9,22.9,3,181
7758,1,12,0,1,24.5,25.6,1,126
7759,0,18,0,2,24.9,28.0,2,76
7760,0,8,0,2,4.1,2.9,0,29
7761,1,23,0,2,3.5,-1.8,2,6
7762,0,3,1,1,24.0,26.0,2,0
7763,1,11,1,2,7.8,3.8,3,24
7764,1,10,1,2,1.6,-1.8,1,15
7765,1,9,1,3,18.3,19.0,3,60
7766,1,12,0,1,13.4,13.8,2,45
7767,0,4,1,1,11.6,11.9,1,1
7768,1,7,1,1,3.3,-3.0,3,30
7769,1,8,1,1,25.3,27.4,4,132
7770,1,11,1,1,3.8,-0.4,2,38
7771,0,17,1,1,28.9,31.2,2,209
7772,0,11,0,2,23.3,25.3,0,128
7773,1,3,0,1,5.9,5.8,0,3
7774,0,10,1,2,22.2,24.1,3,50
7775,0,20,1,2,24.9,27.0,2,91
7776,0,20,1,1,8.3,8.3,0,70
7777,0,2,0,2,8.5,6.6,1,20
7778,0,22,0,1,21.2,25.1,1,60
7779,0,18,1,1,28.6,29.9,2,208
7780,0,7,1,1,11.4,11.7,2,89
7781,0,9,0,1,4.6,2.4,0,10
7782,1,18,1,1,20.6,17.4,0,70
7783,1,21,1,1,6.6,5.6,1,27
7784,1,15,0,1,10.3,10.4,0,101
7785,0,6,0,1,16.4,17.0,1,5
7786,1,18,1,1,12.3,12.6,0,122
7787,1,17,1,1,31.9,31.4,2,171
7788,1,19,0,1,9.0,6.1,3,44
7789,0,7,1,2,25.4,28.5,1,120
7790,1,18,1,2,15.4,15.9,2,132
7791,0,17,1,1,7.8,5.8,1,142
7792,0,9,1,2,15.1,15.6,1,98
7793,1,21,0,1,22.9,24.9,1,55
7794,1,17,0,2,25.9,27.1,1,126
7795,1,20,1,2,20.9,22.8,2,43
7796,1,16,0,1,34.7,40.4,2,74
7797,1,6,1,2,17.3,17.9,1,35
7798,1,23,1,2,7.9,5.9,1,24
7799,0,6,0,2,16.8,17.4,1,6
7800,0,0,1,1,3.1,0.8,0,6
7801,1,9,1,1,1.6,-3.8,3,49
7802,0,11,1,1,19.3,20.0,0,68
7803,0,20,1,1,13.5,13.9,0,59
7804,1,12,0,1,8.4,6.4,0,52
7805,0,13,0,1,31.1,31.6,1,124
7806,1,1,1,1,26.6,30.8,1,10
7807,1,0,0,1,13.5,13.9,1,32
7808,1,3,0,1,22.2,22.1,1,12
7809,0,21,0,1,23.1,25.1,0,85
7810,1,8,1,3,8.1,4.1,3,23
7811,0,18,1,1,22.8,24.8,1,221
7812,0,9,0,1,2.1,-2.2,2,22
7813,1,11,0,1,19.5,20.2,0,119
7814,0,8,1,2,25.0,27.1,2,173
7815,0,2,0,1,19.6,20.3,0,22
7816,0,9,1,1,25.3,27.4,0,100
7817,0,6,1,1,10.4,10.6,0,39
7818,1,17,1,1,30.8,31.3,0,154
7819,1,8,0,1,4.4,4.2,0,16
7820,1,11,0,1,7.2,6.2,0,82
7821,0,7,1,1,1.5,-1.9,1,98
7822,0,5,1,1,24.8,26.9,0,11
7823,0,9,0,1,22.9,24.9,2,73
7824,1,21,0,2,3.7,0.4,1,8
7825,1,17,1,1,27.7,31.0,4,158
7826,1,17,1,2,10.7,10.9,1,148
7827,1,6,1,3,15.4,15.9,0,13
7828,1,22,1,1,25.0,28.1,0,37
7829,0,7,1,1,2.9,-1.4,2,56
7830,0,19,0,1,16.7,17.3,1,104
7831,0,9,1,1,2.8,0.5,0,84
7832,1,9,1,3,8.0,4.0,2,58
7833,1,13,0,1,26.6,26.8,2,111
7834,0,15,1,3,23.0,23.0,1,28
7835,0,14,0,3,10.1,10.2,2,12
7836,1,18,0,1,23.3,23.3,0,36
7837,1,13,1,1,26.7,26.9,4,61
7838,1,9,1,1,0.0,-6.5,2,39
7839,0,16,1,1,34.2,37.9,1,81
7840,0,20,1,1,22.6,24.6,2,121
7841,0,15,0,2,15.4,15.9,4,76
7842,0,1,1,1,13.3,13.7,2,3
7843,1,15,1,2,24.5,26.5,0,61
7844,1,4,1,1,10.5,10.7,0,2
7845,0,17,0,2,9.5,9.6,0,61
7846,1,10,0,1,12.5,12.8,2,72
7847,0,16,0,1,20.3,24.1,1,149
7848,0,3,0,1,4.0,-2.2,4,1
7849,1,17,0,1,30.1,33.5,1,114
7850,1,15,1,1,26.5,26.7,1,51
7851,0,0,0,3,21.0,21.9,2,25
7852,1,16,1,1,2.6,0.3,0,27
7853,0,19,1,1,10.4,10.5,3,105
7854,1,6,1,1,12.0,12.3,0,31
7855,0,6,0,1,17.5,18.1,1,11
7856,0,22,1,2,17.7,18.3,0,52
7857,0,21,1,1,24.3,26.3,0,69
7858,0,5,1,2,23.0,23.0,1,10
7859,1,22,1,1,8.4,7.4,0,17
7860,0,12,1,1,31.4,31.9,1,65
7861,0,7,0,1,19.2,19.9,0,22
7862,1,11,0,2,10.9,11.1,1,60
7863,0,22,1,2,23.6,25.6,0,50
7864,1,9,0,1,24.7,27.8,2,54
7865,1,1,1,2,3.7,0.4,1,1
7866,1,14,1,1,6.2,3.1,2,25
7867,1,15,0,3,1.8,1.5,0,18
7868,0,16,1,1,11.4,11.7,2,96
7869,0,20,0,2,6.9,3.9,2,10
7870,0,2,1,1,5.7,5.6,0,0
7871,1,19,1,3,21.5,23.4,4,49
7872,0,0,1,1,19.8,21.6,1,19
7873,1,15,1,1,31.2,36.7,2,49
7874,1,1,1,1,11.6,11.9,1,2
7875,0,13,0,1,6.6,3.6,2,56
7876,0,4,0,1,1.4,-2.0,1,0
7877,1,1,1,2,27.0,30.2,1,3
7878,1,14,1,1,27.5,28.8,3,61
7879,0,16,1,2,4.4,1.2,1,54
7880,1,14,1,2,15.0,15.4,4,46
7881,1,23,1,1,5.7,1.6,4,8
7882,1,9,1,2,5.9,5.8,0,47
7883,1,1,0,2,25.0,28.1,2,21
7884,0,20,1,3,22.1,22.0,2,21
7885,1,14,0,1,31.8,33.3,1,111
7886,0,17,1,1,12.2,12.5,0,135
7887,0,0,1,1,24.9,27.0,1,15
7888,0,22,0,2,-0.7,-3.2,0,14
7889,0,8,1,1,26.1,30.3,1,184
7890,1,20,1,2,18.6,19.3,1,69
7891,0,23,0,2,24.8,27.9,2,17
7892,1,20,1,1,8.4,5.4,2,27
7893,0,3,1,1,19.0,19.7,0,1
7894,1,10,1,1,25.0,26.1,2,41
7895,1,20,1,1,1.4,-3.0,2,31
7896,0,14,0,1,12.5,12.8,2,119
7897,1,19,1,1,17.8,18.4,2,74
7898,0,3,0,1,20.9,24.8,0,10
7899,0,17,1,2,3.9,-1.3,2,81
7900,1,1,0,1,23.2,24.2,1,20
7901,0,9,1,2,17.1,17.7,1,82
7902,1,4,0,2,0.9,-2.5,1,0
7903,0,12,1,1,16.4,17.0,1,68
7904,1,7,1,1,7.5,6.5,1,42
7905,1,20,0,1,24.6,26.7,1,80
7906,1,11,0,1,9.8,9.9,2,94
7907,0,16,0,1,11.0,11.2,2,79
7908,0,12,1,1,24.6,25.7,0,85
7909,0,23,1,1,13.4,13.8,2,20
7910,1,9,1,1,5.4,1.2,2,44
7911,1,5,1,1,21.0,22.9,2,9
7912,0,7,1,3,13.5,13.9,2,101
7913,1,6,1,2,24.1,26.1,0,38
7914,0,7,1,2,11.3,11.6,2,34
7915,1,22,1,2,5.8,1.7,2,15
7916,0,11,1,2,8.2,7.2,0,18
7917,1,9,1,3,20.9,17.8,1,33
7918,1,9,0,2,24.5,27.6,3,46
7919,1,22,0,1,6.1,6.0,0,24
7920,1,9,0,3,1.3,-1.1,0,6
7921,0,3,0,1,25.1,27.2,0,8
7922,0,17,1,1,29.9,33.3,2,221
7923,0,21,1,2,27.5,31.8,1,70
7924,0,14,1,3,1.9,-1.4,1,15
7925,0,17,1,1,17.5,18.1,1,155
7926,1,12,1,1,1.1,-4.3,3,20
7927,0,21,0,2,20.0,20.8,1,45
7928,1,18,1,3,18.6,19.3,1,42
7929,0,2,1,1,4.2,2.0,1,2
7930,1,3,1,1,5.7,5.6,0,0
7931,0,0,1,2,12.2,12.5,1,4
7932,1,2,1,2,6.3,3.2,2,1
7933,1,11,0,2,23.1,24.1,2,95
7934,0,21,0,2,22.6,22.6,1,32
7935,0,19,1,1,7.7,6.7,0,68
7936,1,12,1,2,13.8,14.2,4,47
7937,0,8,1,2,25.0,28.1,0,163
7938,0,5,1,1,12.3,12.6,1,7
7939,1,12,1,3,6.0,4.9,0,7
7940,0,4,1,1,23.2,24.2,2,0
7941,0,1,1,1,26.2,30.4,1,4
7942,0,23,0,1,-0.5,-3.0,0,6
7943,1,13,1,1,24.5,27.6,0,36
7944,0,11,1,1,16.1,16.7,4,64
7945,0,3,0,1,18.2,18.9,2,11
7946,1,19,1,2,22.2,22.1,1,96
7947,1,23,1,1,9.1,7.2,1,18
7948,0,14,0,1,31.1,31.6,1,127
7949,1,17,1,2,-0.7,-6.2,2,40
7950,1,18,1,3,12.9,13.2,0,44
7951,1,10,1,2,18.6,19.3,2,41
7952,0,8,0,1,20.8,23.7,0,62
7953,1,2,1,1,1.2,0.8,0,0
